ClipID,YouTubeID,CropSize,StartTime,EndTime
1_0196/shot_0738,FQAggiEGp10,640:336:0:14,01:10:39.902,01:10:51.622
1_0196/shot_0818,FQAggiEGp10,640:336:0:14,01:15:25.020,01:15:36.699
1_0196/shot_0880,FQAggiEGp10,640:336:0:14,01:20:21.650,01:20:34.163
1_0196/shot_0892,FQAggiEGp10,640:336:0:14,01:21:43.482,01:21:59.164
1_0196/shot_0899,FQAggiEGp10,640:336:0:14,01:22:22.604,01:22:34.074
1_0197/shot_0021,u6b48pA-JqY,640:336:0:12,00:02:55.708,00:03:11.875
1_0197/shot_0075,u6b48pA-JqY,640:336:0:12,00:07:05.750,00:07:17.625
1_0197/shot_0123,u6b48pA-JqY,640:336:0:12,00:10:59.792,00:11:10.375
1_0197/shot_0334,u6b48pA-JqY,640:336:0:12,00:33:12.750,00:33:26.167
1_0197/shot_0504,u6b48pA-JqY,640:336:0:12,00:49:39.083,00:49:51.042
1_0197/shot_0525,u6b48pA-JqY,640:336:0:12,00:52:04.125,00:52:15.167
1_0197/shot_0771,u6b48pA-JqY,640:336:0:12,01:15:24.042,01:15:36.708
1_0197/shot_0802,u6b48pA-JqY,640:336:0:12,01:19:37.833,01:19:49.167
1_0198/shot_0025,gfN2vE3WHA4,640:288:0:24,00:01:52.400,00:02:06.960
1_0198/shot_0172,gfN2vE3WHA4,640:288:0:24,00:10:09.840,00:10:20.600
1_0198/shot_0299,gfN2vE3WHA4,640:288:0:24,00:16:51.160,00:17:09.280
1_0198/shot_0373,gfN2vE3WHA4,640:288:0:24,00:21:39.360,00:21:49.560
1_0198/shot_0377,gfN2vE3WHA4,640:288:0:24,00:22:18.120,00:22:35.600
1_0198/shot_0534,gfN2vE3WHA4,640:288:0:24,00:31:12.120,00:31:27.960
1_0198/shot_0549,gfN2vE3WHA4,640:288:0:24,00:32:37.680,00:32:50.400
1_0198/shot_0798,gfN2vE3WHA4,640:288:0:24,00:49:45.760,00:49:57.040
1_0198/shot_1019,gfN2vE3WHA4,640:288:0:24,01:03:38.000,01:03:51.720
1_0198/shot_1039,gfN2vE3WHA4,640:288:0:24,01:04:52.640,01:05:12.360
1_0198/shot_1046,gfN2vE3WHA4,640:288:0:24,01:05:47.200,01:05:58.360
1_0198/shot_1047,gfN2vE3WHA4,640:288:0:24,01:05:58.360,01:06:16.440
1_0198/shot_1170,gfN2vE3WHA4,640:288:0:24,01:13:47.360,01:14:01.280
1_0198/shot_1221,gfN2vE3WHA4,640:288:0:24,01:15:55.240,01:16:09.640
1_0198/shot_1490,gfN2vE3WHA4,640:288:0:24,01:35:33.040,01:35:51.800
1_0198/shot_1593,gfN2vE3WHA4,640:288:0:24,01:42:32.200,01:42:42.920
1_0198/shot_1675,gfN2vE3WHA4,640:288:0:24,01:48:46.120,01:48:57.040
1_0198/shot_1686,gfN2vE3WHA4,640:288:0:24,01:49:35.240,01:49:47.120
1_0198/shot_1808,gfN2vE3WHA4,640:288:0:24,01:57:29.600,01:57:40.440
1_0199/shot_0000,xfB9UFnL6Cc,640:336:0:12,00:00:00.000,00:00:16.600
1_0199/shot_0008,xfB9UFnL6Cc,640:336:0:12,00:02:34.800,00:02:51.760
1_0199/shot_0010,xfB9UFnL6Cc,640:336:0:12,00:02:52.560,00:03:08.520
1_0199/shot_0031,xfB9UFnL6Cc,640:336:0:12,00:05:05.160,00:05:19.520
1_0199/shot_0040,xfB9UFnL6Cc,640:336:0:12,00:05:49.200,00:06:02.880
1_0199/shot_0079,xfB9UFnL6Cc,640:336:0:12,00:08:53.840,00:09:04.840
1_0199/shot_0132,xfB9UFnL6Cc,640:336:0:12,00:14:09.960,00:14:26.760
1_0199/shot_0194,xfB9UFnL6Cc,640:336:0:12,00:18:00.160,00:18:14.120
1_0199/shot_0290,xfB9UFnL6Cc,640:336:0:12,00:23:56.840,00:24:16.760
1_0199/shot_0325,xfB9UFnL6Cc,640:336:0:12,00:26:42.960,00:26:59.880
1_0199/shot_0348,xfB9UFnL6Cc,640:336:0:12,00:28:18.440,00:28:30.080
1_0199/shot_0360,xfB9UFnL6Cc,640:336:0:12,00:29:13.720,00:29:27.080
1_0199/shot_0415,xfB9UFnL6Cc,640:336:0:12,00:32:46.360,00:32:58.800
1_0199/shot_0467,xfB9UFnL6Cc,640:336:0:12,00:37:12.520,00:37:26.000
1_0199/shot_0489,xfB9UFnL6Cc,640:336:0:12,00:39:14.640,00:39:30.400
1_0199/shot_0531,xfB9UFnL6Cc,640:336:0:12,00:44:52.040,00:45:07.960
1_0199/shot_0659,xfB9UFnL6Cc,640:336:0:12,00:51:25.080,00:51:37.160
1_0199/shot_0697,xfB9UFnL6Cc,640:336:0:12,00:53:08.440,00:53:28.160
1_0199/shot_0731,xfB9UFnL6Cc,640:336:0:12,00:55:51.360,00:56:08.840
1_0199/shot_0773,xfB9UFnL6Cc,640:336:0:12,01:00:43.120,01:00:59.520
1_0199/shot_0778,xfB9UFnL6Cc,640:336:0:12,01:02:00.360,01:02:17.880
1_0199/shot_0822,xfB9UFnL6Cc,640:336:0:12,01:06:49.240,01:07:01.000
1_0199/shot_0837,xfB9UFnL6Cc,640:336:0:12,01:08:02.680,01:08:22.120
1_0199/shot_0987,xfB9UFnL6Cc,640:336:0:12,01:18:40.880,01:18:55.480
1_0199/shot_1000,xfB9UFnL6Cc,640:336:0:12,01:19:50.920,01:20:08.640
1_0199/shot_1004,xfB9UFnL6Cc,640:336:0:12,01:20:13.040,01:20:24.640
1_0199/shot_1011,xfB9UFnL6Cc,640:336:0:12,01:20:34.080,01:20:49.600
1_0200/shot_0025,bTNBl35Z0jY,640:272:0:44,00:02:16.560,00:02:27.800
1_0200/shot_0039,bTNBl35Z0jY,640:272:0:44,00:04:21.920,00:04:35.720
1_0200/shot_0048,bTNBl35Z0jY,640:272:0:44,00:05:40.960,00:05:52.320
1_0200/shot_0090,bTNBl35Z0jY,640:272:0:44,00:08:24.720,00:08:38.600
1_0200/shot_0156,bTNBl35Z0jY,640:272:0:44,00:12:36.560,00:12:51.920
1_0200/shot_0197,bTNBl35Z0jY,640:272:0:44,00:16:23.760,00:16:43.000
1_0200/shot_0227,bTNBl35Z0jY,640:272:0:44,00:19:36.240,00:19:46.480
1_0200/shot_0244,bTNBl35Z0jY,640:272:0:44,00:20:37.240,00:20:50.720
1_0200/shot_0260,bTNBl35Z0jY,640:272:0:44,00:22:13.240,00:22:28.400
1_0200/shot_0273,bTNBl35Z0jY,640:272:0:44,00:23:39.400,00:23:50.920
1_0200/shot_0275,bTNBl35Z0jY,640:272:0:44,00:23:52.880,00:24:06.480
1_0200/shot_0294,bTNBl35Z0jY,640:272:0:44,00:25:29.320,00:25:42.760
1_0200/shot_0295,bTNBl35Z0jY,640:272:0:44,00:25:42.760,00:25:55.760
1_0200/shot_0336,bTNBl35Z0jY,640:272:0:44,00:31:54.440,00:32:12.760
1_0200/shot_0339,bTNBl35Z0jY,640:272:0:44,00:32:19.040,00:32:32.280
1_0200/shot_0356,bTNBl35Z0jY,640:272:0:44,00:34:53.680,00:35:12.720
1_0200/shot_0361,bTNBl35Z0jY,640:272:0:44,00:35:51.560,00:36:04.160
1_0200/shot_0366,bTNBl35Z0jY,640:272:0:44,00:37:12.160,00:37:23.160
1_0200/shot_0368,bTNBl35Z0jY,640:272:0:44,00:37:25.040,00:37:39.640
1_0200/shot_0370,bTNBl35Z0jY,640:272:0:44,00:37:48.800,00:38:04.840
1_0200/shot_0373,bTNBl35Z0jY,640:272:0:44,00:38:16.720,00:38:28.520
1_0200/shot_0422,bTNBl35Z0jY,640:272:0:44,00:41:55.520,00:42:08.400
1_0200/shot_0431,bTNBl35Z0jY,640:272:0:44,00:43:03.960,00:43:15.800
1_0200/shot_0435,bTNBl35Z0jY,640:272:0:44,00:43:38.560,00:43:52.080
1_0200/shot_0469,bTNBl35Z0jY,640:272:0:44,00:47:00.600,00:47:18.720
1_0200/shot_0491,bTNBl35Z0jY,640:272:0:44,00:49:20.320,00:49:33.320
1_0200/shot_0518,bTNBl35Z0jY,640:272:0:44,00:50:56.800,00:51:16.280
1_0200/shot_0519,bTNBl35Z0jY,640:272:0:44,00:51:16.280,00:51:32.120
1_0200/shot_0544,bTNBl35Z0jY,640:272:0:44,00:53:05.320,00:53:17.640
1_0200/shot_0547,bTNBl35Z0jY,640:272:0:44,00:53:20.960,00:53:31.640
1_0200/shot_0549,bTNBl35Z0jY,640:272:0:44,00:53:36.840,00:53:47.280
1_0200/shot_0580,bTNBl35Z0jY,640:272:0:44,00:55:07.360,00:55:17.960
1_0200/shot_0633,bTNBl35Z0jY,640:272:0:44,00:57:49.880,00:58:06.200
1_0200/shot_0634,bTNBl35Z0jY,640:272:0:44,00:58:06.200,00:58:20.640
1_0200/shot_0643,bTNBl35Z0jY,640:272:0:44,00:58:44.240,00:58:54.560
1_0200/shot_0664,bTNBl35Z0jY,640:272:0:44,01:00:28.320,01:00:39.680
1_0200/shot_0679,bTNBl35Z0jY,640:272:0:44,01:02:45.120,01:03:03.120
1_0200/shot_0683,bTNBl35Z0jY,640:272:0:44,01:03:45.960,01:03:57.440
1_0200/shot_0734,bTNBl35Z0jY,640:272:0:44,01:07:55.240,01:08:09.440
1_0200/shot_0738,bTNBl35Z0jY,640:272:0:44,01:08:21.920,01:08:34.200
1_0200/shot_0750,bTNBl35Z0jY,640:272:0:44,01:09:21.400,01:09:39.760
1_0200/shot_0764,bTNBl35Z0jY,640:272:0:44,01:11:01.280,01:11:12.880
1_0200/shot_0769,bTNBl35Z0jY,640:272:0:44,01:11:59.200,01:12:12.480
1_0200/shot_0771,bTNBl35Z0jY,640:272:0:44,01:12:20.480,01:12:30.480
1_0200/shot_0772,bTNBl35Z0jY,640:272:0:44,01:12:30.480,01:12:44.440
1_0200/shot_0788,bTNBl35Z0jY,640:272:0:44,01:13:55.320,01:14:07.600
1_0200/shot_0790,bTNBl35Z0jY,640:272:0:44,01:14:08.880,01:14:22.400
1_0200/shot_0800,bTNBl35Z0jY,640:272:0:44,01:15:00.800,01:15:12.280
1_0200/shot_0814,bTNBl35Z0jY,640:272:0:44,01:16:56.120,01:17:12.040
1_0200/shot_0887,bTNBl35Z0jY,640:272:0:44,01:21:24.760,01:21:40.320
1_0200/shot_0937,bTNBl35Z0jY,640:272:0:44,01:24:16.400,01:24:32.680
1_0200/shot_0942,bTNBl35Z0jY,640:272:0:44,01:24:39.080,01:24:56.560
1_0200/shot_0960,bTNBl35Z0jY,640:272:0:44,01:26:30.600,01:26:43.080
1_0200/shot_0975,bTNBl35Z0jY,640:272:0:44,01:28:15.680,01:28:31.480
1_0200/shot_0977,bTNBl35Z0jY,640:272:0:44,01:28:56.240,01:29:07.160
1_0200/shot_1091,bTNBl35Z0jY,640:272:0:44,01:38:39.760,01:38:49.880
1_0200/shot_1093,bTNBl35Z0jY,640:272:0:44,01:38:58.520,01:39:09.880
1_0200/shot_1097,bTNBl35Z0jY,640:272:0:44,01:39:48.120,01:40:06.200
1_0200/shot_1112,bTNBl35Z0jY,640:272:0:44,01:41:39.920,01:41:54.600
1_0200/shot_1113,bTNBl35Z0jY,640:272:0:44,01:41:54.600,01:42:09.000
1_0200/shot_1120,bTNBl35Z0jY,640:272:0:44,01:42:28.520,01:42:39.440
1_0200/shot_1124,bTNBl35Z0jY,640:272:0:44,01:42:43.680,01:42:57.120
1_0200/shot_1132,bTNBl35Z0jY,640:272:0:44,01:43:19.640,01:43:32.880
1_0200/shot_1163,bTNBl35Z0jY,640:272:0:44,01:45:44.120,01:45:58.320
1_0200/shot_1173,bTNBl35Z0jY,640:272:0:44,01:46:26.600,01:46:46.200
1_0200/shot_1175,bTNBl35Z0jY,640:272:0:44,01:46:48.000,01:46:58.600
1_0200/shot_1193,bTNBl35Z0jY,640:272:0:44,01:47:45.080,01:47:56.600
1_0200/shot_1194,bTNBl35Z0jY,640:272:0:44,01:47:56.600,01:48:08.160
1_0200/shot_1202,bTNBl35Z0jY,640:272:0:44,01:48:41.840,01:48:56.720
1_0200/shot_1212,bTNBl35Z0jY,640:272:0:44,01:49:18.480,01:49:32.920
1_0200/shot_1250,bTNBl35Z0jY,640:272:0:44,01:54:33.520,01:54:51.520
1_0200/shot_1263,bTNBl35Z0jY,640:272:0:44,01:56:08.280,01:56:21.960
1_0200/shot_1317,bTNBl35Z0jY,640:272:0:44,01:58:51.440,01:59:02.400
1_0200/shot_1330,bTNBl35Z0jY,640:272:0:44,02:00:45.440,02:00:55.440
1_0200/shot_1341,bTNBl35Z0jY,640:272:0:44,02:01:48.600,02:02:01.040
1_0200/shot_1360,bTNBl35Z0jY,640:272:0:44,02:04:23.120,02:04:39.240
1_0200/shot_1394,bTNBl35Z0jY,640:272:0:44,02:07:11.000,02:07:26.080
1_0200/shot_1407,bTNBl35Z0jY,640:272:0:44,02:08:25.800,02:08:35.800
1_0200/shot_1411,bTNBl35Z0jY,640:272:0:44,02:08:45.680,02:08:55.720
1_0200/shot_1421,bTNBl35Z0jY,640:272:0:44,02:09:27.880,02:09:40.600
1_0200/shot_1436,bTNBl35Z0jY,640:272:0:44,02:11:59.960,02:12:12.520
1_0200/shot_1509,bTNBl35Z0jY,640:272:0:44,02:17:02.720,02:17:15.920
1_0200/shot_1608,bTNBl35Z0jY,640:272:0:44,02:25:00.320,02:25:10.480
1_0200/shot_1614,bTNBl35Z0jY,640:272:0:44,02:25:25.040,02:25:38.720
1_0200/shot_1621,bTNBl35Z0jY,640:272:0:44,02:26:01.840,02:26:17.800
1_0200/shot_1628,bTNBl35Z0jY,640:272:0:44,02:27:31.080,02:27:44.240
1_0200/shot_1643,bTNBl35Z0jY,640:272:0:44,02:28:43.320,02:28:57.520
1_0200/shot_1694,bTNBl35Z0jY,640:272:0:44,02:30:57.280,02:31:07.280
1_0200/shot_1736,bTNBl35Z0jY,640:272:0:44,02:32:50.040,02:33:01.440
1_0200/shot_1742,bTNBl35Z0jY,640:272:0:44,02:33:20.440,02:33:32.120
1_0200/shot_1762,bTNBl35Z0jY,640:272:0:44,02:34:15.080,02:34:31.600
1_0200/shot_1818,bTNBl35Z0jY,640:272:0:44,02:37:44.880,02:37:55.400
1_0200/shot_1820,bTNBl35Z0jY,640:272:0:44,02:37:57.560,02:38:14.520
1_0200/shot_1824,bTNBl35Z0jY,640:272:0:44,02:38:21.520,02:38:35.480
1_0200/shot_1838,bTNBl35Z0jY,640:272:0:44,02:39:32.160,02:39:47.960
1_0200/shot_1840,bTNBl35Z0jY,640:272:0:44,02:39:49.560,02:40:02.200
1_0200/shot_1986,bTNBl35Z0jY,640:272:0:44,02:48:42.960,02:48:54.000
1_0200/shot_2232,bTNBl35Z0jY,640:272:0:44,03:01:13.800,03:01:25.760
1_0200/shot_2246,bTNBl35Z0jY,640:272:0:44,03:01:49.360,03:02:07.680
1_0200/shot_2284,bTNBl35Z0jY,640:272:0:44,03:03:57.080,03:04:11.720
1_0200/shot_2299,bTNBl35Z0jY,640:272:0:44,03:04:53.440,03:05:12.520
1_0201/shot_0001,BGNE4WaTx-k,640:272:0:40,00:00:05.000,00:00:15.000
1_0201/shot_0082,BGNE4WaTx-k,640:272:0:40,00:06:02.920,00:06:20.960
1_0201/shot_0121,BGNE4WaTx-k,640:272:0:40,00:09:34.280,00:09:44.320
1_0201/shot_0147,BGNE4WaTx-k,640:272:0:40,00:12:27.280,00:12:41.680
1_0201/shot_0151,BGNE4WaTx-k,640:272:0:40,00:12:56.600,00:13:12.240
1_0201/shot_0168,BGNE4WaTx-k,640:272:0:40,00:14:22.360,00:14:36.040
1_0201/shot_0212,BGNE4WaTx-k,640:272:0:40,00:17:46.480,00:18:00.560
1_0201/shot_0220,BGNE4WaTx-k,640:272:0:40,00:19:35.440,00:19:51.560
1_0201/shot_0222,BGNE4WaTx-k,640:272:0:40,00:19:53.000,00:20:08.960
1_0201/shot_0236,BGNE4WaTx-k,640:272:0:40,00:21:01.960,00:21:11.960
1_0201/shot_0237,BGNE4WaTx-k,640:272:0:40,00:21:11.960,00:21:24.960
1_0201/shot_0238,BGNE4WaTx-k,640:272:0:40,00:21:24.960,00:21:38.400
1_0201/shot_0246,BGNE4WaTx-k,640:272:0:40,00:21:53.400,00:22:08.280
1_0201/shot_0348,BGNE4WaTx-k,640:272:0:40,00:29:08.480,00:29:20.400
1_0201/shot_0512,BGNE4WaTx-k,640:272:0:40,00:35:31.160,00:35:44.560
1_0201/shot_0529,BGNE4WaTx-k,640:272:0:40,00:36:34.600,00:36:46.360
1_0201/shot_0580,BGNE4WaTx-k,640:272:0:40,00:41:09.200,00:41:24.040
1_0201/shot_0593,BGNE4WaTx-k,640:272:0:40,00:42:53.800,00:43:05.680
1_0201/shot_0662,BGNE4WaTx-k,640:272:0:40,00:47:25.640,00:47:38.640
1_0201/shot_0666,BGNE4WaTx-k,640:272:0:40,00:47:51.280,00:48:05.840
1_0201/shot_0669,BGNE4WaTx-k,640:272:0:40,00:48:20.720,00:48:31.400
1_0201/shot_0685,BGNE4WaTx-k,640:272:0:40,00:50:03.680,00:50:18.120
1_0201/shot_0742,BGNE4WaTx-k,640:272:0:40,00:54:47.240,00:55:02.400
1_0201/shot_0845,BGNE4WaTx-k,640:272:0:40,01:00:50.480,01:01:06.120
1_0201/shot_0859,BGNE4WaTx-k,640:272:0:40,01:02:02.200,01:02:14.880
1_0201/shot_0861,BGNE4WaTx-k,640:272:0:40,01:02:22.920,01:02:33.200
1_0201/shot_0862,BGNE4WaTx-k,640:272:0:40,01:02:33.200,01:02:45.280
1_0201/shot_0872,BGNE4WaTx-k,640:272:0:40,01:03:49.680,01:04:09.440
1_0201/shot_0887,BGNE4WaTx-k,640:272:0:40,01:06:22.320,01:06:39.880
1_0201/shot_0901,BGNE4WaTx-k,640:272:0:40,01:07:24.880,01:07:41.080
1_0201/shot_0925,BGNE4WaTx-k,640:272:0:40,01:08:59.760,01:09:18.120
1_0201/shot_0935,BGNE4WaTx-k,640:272:0:40,01:10:15.560,01:10:29.480
1_0201/shot_1001,BGNE4WaTx-k,640:272:0:40,01:13:53.880,01:14:08.520
1_0201/shot_1005,BGNE4WaTx-k,640:272:0:40,01:14:25.560,01:14:43.800
1_0201/shot_1028,BGNE4WaTx-k,640:272:0:40,01:16:11.120,01:16:21.480
1_0201/shot_1058,BGNE4WaTx-k,640:272:0:40,01:17:43.200,01:17:53.880
1_0201/shot_1086,BGNE4WaTx-k,640:272:0:40,01:20:58.600,01:21:13.920
1_0201/shot_1105,BGNE4WaTx-k,640:272:0:40,01:23:23.280,01:23:36.720
1_0201/shot_1126,BGNE4WaTx-k,640:272:0:40,01:25:13.560,01:25:26.680
1_0201/shot_1127,BGNE4WaTx-k,640:272:0:40,01:25:26.680,01:25:37.640
1_0201/shot_1145,BGNE4WaTx-k,640:272:0:40,01:26:55.560,01:27:08.600
1_0201/shot_1148,BGNE4WaTx-k,640:272:0:40,01:27:29.880,01:27:40.600
1_0201/shot_1168,BGNE4WaTx-k,640:272:0:40,01:29:00.880,01:29:11.600
1_0201/shot_1169,BGNE4WaTx-k,640:272:0:40,01:29:11.600,01:29:21.800
1_0201/shot_1196,BGNE4WaTx-k,640:272:0:40,01:33:05.600,01:33:21.000
1_0201/shot_1259,BGNE4WaTx-k,640:272:0:40,01:39:07.840,01:39:24.280
1_0201/shot_1294,BGNE4WaTx-k,640:272:0:40,01:41:42.480,01:41:54.000
1_0201/shot_1300,BGNE4WaTx-k,640:272:0:40,01:42:39.480,01:42:52.400
1_0201/shot_1329,BGNE4WaTx-k,640:272:0:40,01:46:09.480,01:46:25.680
1_0201/shot_1333,BGNE4WaTx-k,640:272:0:40,01:46:37.120,01:46:47.880
1_0201/shot_1335,BGNE4WaTx-k,640:272:0:40,01:46:49.600,01:47:03.200
1_0201/shot_1336,BGNE4WaTx-k,640:272:0:40,01:47:03.200,01:47:21.920
1_0201/shot_1343,BGNE4WaTx-k,640:272:0:40,01:47:47.200,01:48:02.160
1_0201/shot_1353,BGNE4WaTx-k,640:272:0:40,01:49:02.720,01:49:12.880
1_0201/shot_1366,BGNE4WaTx-k,640:272:0:40,01:50:19.000,01:50:37.880
1_0201/shot_1397,BGNE4WaTx-k,640:272:0:40,01:53:57.320,01:54:13.960
1_0201/shot_1473,BGNE4WaTx-k,640:272:0:40,01:59:38.560,01:59:54.000
1_0201/shot_1497,BGNE4WaTx-k,640:272:0:40,02:01:08.280,02:01:22.240
1_0201/shot_1573,BGNE4WaTx-k,640:272:0:40,02:09:34.840,02:09:49.520
1_0201/shot_1576,BGNE4WaTx-k,640:272:0:40,02:09:56.640,02:10:14.440
1_0201/shot_1584,BGNE4WaTx-k,640:272:0:40,02:11:12.520,02:11:26.440
1_0201/shot_1589,BGNE4WaTx-k,640:272:0:40,02:11:37.760,02:11:54.880
1_0201/shot_1628,BGNE4WaTx-k,640:272:0:40,02:13:55.920,02:14:09.400
1_0201/shot_1662,BGNE4WaTx-k,640:272:0:40,02:15:39.920,02:15:54.040
1_0201/shot_1688,BGNE4WaTx-k,640:272:0:40,02:18:10.680,02:18:25.080
1_0201/shot_1691,BGNE4WaTx-k,640:272:0:40,02:19:14.040,02:19:28.120
1_0201/shot_1694,BGNE4WaTx-k,640:272:0:40,02:19:51.920,02:20:08.840
1_0201/shot_1774,BGNE4WaTx-k,640:272:0:40,02:25:22.520,02:25:33.480
1_0201/shot_1825,BGNE4WaTx-k,640:272:0:40,02:28:41.240,02:28:52.440
1_0202/shot_0268,L6HKIkMCYWA,640:240:0:60,00:12:59.280,00:13:09.480
1_0202/shot_0358,L6HKIkMCYWA,640:240:0:60,00:16:28.480,00:16:48.120
1_0202/shot_0409,L6HKIkMCYWA,640:240:0:60,00:22:09.200,00:22:23.160
1_0202/shot_0428,L6HKIkMCYWA,640:240:0:60,00:23:46.520,00:23:59.200
1_0202/shot_0433,L6HKIkMCYWA,640:240:0:60,00:24:12.600,00:24:31.560
1_0202/shot_0628,L6HKIkMCYWA,640:240:0:60,00:34:21.760,00:34:37.240
1_0202/shot_0748,L6HKIkMCYWA,640:240:0:60,00:38:18.200,00:38:33.440
1_0202/shot_0786,L6HKIkMCYWA,640:240:0:60,00:40:34.800,00:40:45.200
1_0202/shot_0852,L6HKIkMCYWA,640:240:0:60,00:43:06.840,00:43:18.960
1_0202/shot_0853,L6HKIkMCYWA,640:240:0:60,00:43:18.960,00:43:33.400
1_0202/shot_0919,L6HKIkMCYWA,640:240:0:60,00:48:00.960,00:48:14.200
1_0202/shot_1005,L6HKIkMCYWA,640:240:0:60,00:51:31.960,00:51:46.880
1_0202/shot_1039,L6HKIkMCYWA,640:240:0:60,00:53:10.720,00:53:21.120
1_0202/shot_1086,L6HKIkMCYWA,640:240:0:60,00:56:03.480,00:56:17.640
1_0202/shot_1088,L6HKIkMCYWA,640:240:0:60,00:56:23.440,00:56:34.280
1_0202/shot_1112,L6HKIkMCYWA,640:240:0:60,00:57:16.400,00:57:35.480
1_0202/shot_1143,L6HKIkMCYWA,640:240:0:60,00:59:07.640,00:59:23.120
1_0202/shot_1145,L6HKIkMCYWA,640:240:0:60,01:00:17.120,01:00:29.040
1_0202/shot_1149,L6HKIkMCYWA,640:240:0:60,01:00:45.040,01:01:01.920
1_0202/shot_1179,L6HKIkMCYWA,640:240:0:60,01:03:14.400,01:03:31.520
1_0202/shot_1265,L6HKIkMCYWA,640:240:0:60,01:06:24.960,01:06:37.880
1_0202/shot_1359,L6HKIkMCYWA,640:240:0:60,01:10:02.320,01:10:13.160
1_0202/shot_1424,L6HKIkMCYWA,640:240:0:60,01:13:00.240,01:13:14.640
1_0202/shot_1448,L6HKIkMCYWA,640:240:0:60,01:15:40.000,01:15:56.560
1_0202/shot_1468,L6HKIkMCYWA,640:240:0:60,01:17:05.920,01:17:17.120
1_0202/shot_1469,L6HKIkMCYWA,640:240:0:60,01:17:17.120,01:17:28.080
1_0202/shot_1472,L6HKIkMCYWA,640:240:0:60,01:17:59.200,01:18:10.400
1_0202/shot_1486,L6HKIkMCYWA,640:240:0:60,01:18:42.880,01:18:52.880
1_0202/shot_1580,L6HKIkMCYWA,640:240:0:60,01:22:07.600,01:22:18.400
1_0202/shot_1589,L6HKIkMCYWA,640:240:0:60,01:23:05.160,01:23:18.040
1_0202/shot_1595,L6HKIkMCYWA,640:240:0:60,01:24:06.960,01:24:17.360
1_0202/shot_1751,L6HKIkMCYWA,640:240:0:60,01:30:12.760,01:30:24.440
1_0202/shot_1845,L6HKIkMCYWA,640:240:0:60,01:34:06.080,01:34:23.640
1_0202/shot_1866,L6HKIkMCYWA,640:240:0:60,01:35:18.960,01:35:30.600
1_0202/shot_1936,L6HKIkMCYWA,640:240:0:60,01:38:23.760,01:38:37.560
1_0202/shot_2348,L6HKIkMCYWA,640:240:0:60,01:56:08.400,01:56:21.000
1_0202/shot_2360,L6HKIkMCYWA,640:240:0:60,01:56:43.640,01:56:55.720
1_0202/shot_2431,L6HKIkMCYWA,640:240:0:60,01:59:10.680,01:59:27.960
1_0203/shot_0438,ACovRw5az14,640:256:0:52,00:22:27.511,00:22:46.020
1_0203/shot_0480,ACovRw5az14,640:256:0:52,00:25:30.242,00:25:43.794
1_0203/shot_0595,ACovRw5az14,640:256:0:52,00:31:31.705,00:31:41.819
1_0203/shot_0632,ACovRw5az14,640:256:0:52,00:33:04.409,00:33:14.523
1_0203/shot_0787,ACovRw5az14,640:256:0:52,00:40:52.089,00:41:03.202
1_0203/shot_0802,ACovRw5az14,640:256:0:52,00:41:56.210,00:42:12.520
1_0203/shot_0901,ACovRw5az14,640:256:0:52,00:47:43.962,00:47:54.195
1_0203/shot_1039,ACovRw5az14,640:256:0:52,00:55:26.844,00:55:42.714
1_0203/shot_1098,ACovRw5az14,640:256:0:52,00:58:18.621,00:58:32.293
1_0204/shot_0004,OUOTRNLmFfs,640:272:0:0,00:00:19.120,00:00:35.560
1_0204/shot_0056,OUOTRNLmFfs,640:272:0:0,00:07:41.160,00:07:51.440
1_0204/shot_0107,OUOTRNLmFfs,640:272:0:0,00:10:34.120,00:10:45.240
1_0204/shot_0120,OUOTRNLmFfs,640:272:0:0,00:11:43.480,00:11:57.080
1_0204/shot_0270,OUOTRNLmFfs,640:272:0:0,00:21:57.240,00:22:07.320
1_0204/shot_0284,OUOTRNLmFfs,640:272:0:0,00:22:46.560,00:22:59.160
1_0204/shot_0388,OUOTRNLmFfs,640:272:0:0,00:28:26.320,00:28:41.680
1_0204/shot_0436,OUOTRNLmFfs,640:272:0:0,00:31:05.960,00:31:21.480
1_0204/shot_0501,OUOTRNLmFfs,640:272:0:0,00:34:52.120,00:35:03.760
1_0204/shot_0592,OUOTRNLmFfs,640:272:0:0,00:39:12.920,00:39:28.840
1_0204/shot_0646,OUOTRNLmFfs,640:272:0:0,00:42:13.480,00:42:27.520
1_0204/shot_0705,OUOTRNLmFfs,640:272:0:0,00:44:22.120,00:44:35.120
1_0204/shot_0736,OUOTRNLmFfs,640:272:0:0,00:46:32.720,00:46:42.800
1_0204/shot_0788,OUOTRNLmFfs,640:272:0:0,00:49:12.400,00:49:27.400
1_0204/shot_0943,OUOTRNLmFfs,640:272:0:0,00:54:41.280,00:54:51.440
1_0204/shot_1017,OUOTRNLmFfs,640:272:0:0,00:59:01.560,00:59:13.360
1_0204/shot_1193,OUOTRNLmFfs,640:272:0:0,01:06:54.680,01:07:08.360
1_0204/shot_1201,OUOTRNLmFfs,640:272:0:0,01:07:25.160,01:07:38.160
1_0204/shot_1206,OUOTRNLmFfs,640:272:0:0,01:08:31.320,01:08:42.760
1_0204/shot_1275,OUOTRNLmFfs,640:272:0:0,01:12:12.640,01:12:22.920
1_0204/shot_1281,OUOTRNLmFfs,640:272:0:0,01:12:39.960,01:12:56.800
